zip,cbsa,cbsa_title,urban_area,ua_title
91108,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91109,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91114,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91115,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91116,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91117,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91118,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91121,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91123,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91124,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91125,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91126,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91129,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91182,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91184,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91185,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91188,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91189,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91199,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91201,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91202,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91203,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91204,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91205,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91206,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91207,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91208,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91209,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91210,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91214,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91221,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91222,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91224,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91225,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91226,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91301,31080,"Los Angeles-Long Beach-Anaheim, CA",87490,"Thousand Oaks, CA"
91302,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91303,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91304,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91305,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91306,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91307,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91308,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91309,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91310,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91311,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91313,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91316,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91319,37100,"Oxnard-Thousand Oaks-Ventura, CA",NA,NA
91320,37100,"Oxnard-Thousand Oaks-Ventura, CA",87490,"Thousand Oaks, CA"
91321,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91322,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91324,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91325,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91326,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91327,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91328,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91330,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91331,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91333,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91334,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91335,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91337,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91340,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91341,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91342,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91343,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91344,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91345,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91346,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91350,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91351,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91352,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91353,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91354,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91355,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91356,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91357,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91358,37100,"Oxnard-Thousand Oaks-Ventura, CA",NA,NA
91359,37100,"Oxnard-Thousand Oaks-Ventura, CA",NA,NA
91360,37100,"Oxnard-Thousand Oaks-Ventura, CA",87490,"Thousand Oaks, CA"
91361,37100,"Oxnard-Thousand Oaks-Ventura, CA",87490,"Thousand Oaks, CA"
91362,37100,"Oxnard-Thousand Oaks-Ventura, CA",87490,"Thousand Oaks, CA"
91364,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91365,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91367,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91371,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91372,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91376,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91377,37100,"Oxnard-Thousand Oaks-Ventura, CA",87490,"Thousand Oaks, CA"
91380,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91381,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91382,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91383,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91384,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91385,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91386,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91387,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91390,31080,"Los Angeles-Long Beach-Anaheim, CA",79309,"Santa Clarita, CA"
91392,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91393,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91394,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91395,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91396,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91401,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91402,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91403,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91404,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91405,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91406,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91407,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91408,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91409,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91411,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91412,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91413,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91416,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91423,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91426,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91436,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91470,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91482,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91495,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91496,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91499,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91501,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91502,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91503,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91504,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91505,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91506,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91507,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91508,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91510,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91521,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91522,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91523,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91601,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91602,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91603,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91604,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91605,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91606,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91607,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91608,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91609,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91610,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91614,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91615,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91617,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91701,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91702,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91706,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91708,40140,"Riverside-San Bernardino-Ontario, CA",75340,"Riverside--San Bernardino, CA"
91709,40140,"Riverside-San Bernardino-Ontario, CA",75340,"Riverside--San Bernardino, CA"
91710,40140,"Riverside-San Bernardino-Ontario, CA",75340,"Riverside--San Bernardino, CA"
91711,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91714,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91715,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91716,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91722,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91723,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91724,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91729,40140,"Riverside-San Bernardino-Ontario, CA",NA,NA
91730,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91731,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91732,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91733,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91734,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91737,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91739,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91740,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91741,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91743,40140,"Riverside-San Bernardino-Ontario, CA",NA,NA
91744,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91745,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91746,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91747,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91748,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91750,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91752,40140,"Riverside-San Bernardino-Ontario, CA",75340,"Riverside--San Bernardino, CA"
91754,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91755,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91756,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91759,40140,"Riverside-San Bernardino-Ontario, CA",NA,NA
91761,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91762,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91763,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91764,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91765,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91766,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91767,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91768,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91769,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91770,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91771,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91772,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91773,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91775,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91776,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91778,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91780,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91784,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91785,40140,"Riverside-San Bernardino-Ontario, CA",NA,NA
91786,40140,"Riverside-San Bernardino-Ontario, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91788,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91789,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91790,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91791,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91792,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91793,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91801,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91802,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91803,31080,"Los Angeles-Long Beach-Anaheim, CA",51445,"Los Angeles--Long Beach--Anaheim, CA"
91804,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91896,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91899,31080,"Los Angeles-Long Beach-Anaheim, CA",NA,NA
91901,41740,"San Diego-Chula Vista-Carlsbad, CA",01701,"Alpine, CA"
91902,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91903,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91905,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91906,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91908,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91910,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91911,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91912,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91913,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91914,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91915,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91916,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91917,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91921,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91931,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91932,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91933,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91934,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91935,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91941,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91942,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91943,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91944,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91945,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91946,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91948,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91950,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91951,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91962,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91963,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91976,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91977,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91978,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
91979,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
91980,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92003,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92004,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92007,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92008,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92009,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92010,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92011,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92013,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92014,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92018,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92019,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92020,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92021,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92022,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92023,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92024,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92025,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92026,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92027,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92028,41740,"San Diego-Chula Vista-Carlsbad, CA",29024,"Fallbrook, CA"
92029,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92030,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92033,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92036,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92037,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92038,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92039,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92040,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92046,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92049,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92051,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92052,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92054,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92055,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92056,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92057,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92058,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92059,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92060,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92061,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92064,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92065,41740,"San Diego-Chula Vista-Carlsbad, CA",73288,"Ramona, CA"
92066,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92067,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92068,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92069,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92070,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92071,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92072,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92074,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92075,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92078,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92079,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92081,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92082,41740,"San Diego-Chula Vista-Carlsbad, CA",38701,"Hidden Meadows, CA"
92083,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92084,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92085,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92086,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92088,41740,"San Diego-Chula Vista-Carlsbad, CA",NA,NA
92091,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92092,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92093,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92096,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92101,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92102,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92103,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92104,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92105,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
92106,41740,"San Diego-Chula Vista-Carlsbad, CA",78661,"San Diego, CA"
